nid|neighborhd|place|placecode|nbr_type|po_name|metro|country|state|statefips|county|countyfips|mcd|mcdfips|cbsa|cbsacode|cbsatype|cenlat|cenlon|color|ncs_code|release|wkt
23711|Woodbridge|Houston|35000|S|SUGAR LAND|Houston, TX|USA|TX|48|Fort Bend|48157|Sugar Land|93780|Houston-Sugar Land-Baytown, TX|26420|Metro|29.656369485|-95.64571134|2|40310000|1.10.2|MULTIPOLYGON(((-95.64198912 29.66730003,-95.64193584 29.66573898,-95.63984712 29.665791,-95.63989104 29.66823801,-95.64222708 29.66822397,-95.64221016 29.66764302,-95.64198912 29.66730003)),((-95.65200684 29.65590801,-95.65191792 29.65586598,-95.65183584 29.655774,-95.65181892 29.655684,-95.65182504 29.65535802,-95.65179588 29.65465296,-95.65084296 29.65416102,-95.64942996 29.65346496,-95.64905088 29.65393602,-95.64857388 29.65454001,-95.64764508 29.65560903,-95.64683796 29.65654899,-95.646357 29.657169,-95.64595308 29.65774302,-95.645367 29.65868199,-95.644971 29.65941801,-95.64478812 29.65979601,-95.64442092 29.66065596,-95.64412104 29.661507,-95.64395004 29.66208903,-95.64375816 29.66288598,-95.64384492 29.662857,-95.64489792 29.66304303,-95.64461784 29.66432301,-95.64358896 29.66423904,-95.643522 29.66494797,-95.64351084 29.66524002,-95.64350796 29.66596704,-95.64352884 29.66656302,-95.64442488 29.666556,-95.644476 29.66821596,-95.64763788 29.66820201,-95.64759792 29.66653197,-95.64753708 29.664099,-95.64751188 29.66326101,-95.64750612 29.66298102,-95.64750504 29.66292297,-95.64746688 29.66079798,-95.64746112 29.66052501,-95.64744708 29.65973202,-95.64937992 29.65968198,-95.64978888 29.659671,-95.65070292 29.65964697,-95.65097112 29.65964103,-95.65198488 29.65961403,-95.651991 29.65797198,-95.65200684 29.65590801)),((-95.63963796 29.65692096,-95.63961312 29.65692501,-95.63967396 29.65962303,-95.639751 29.66255604,-95.63987016 29.66255298,-95.63989212 29.66250402,-95.63994684 29.66248197,-95.64081408 29.66247297,-95.64145884 29.66249601,-95.64242112 29.66259303,-95.643135 29.66270796,-95.64320304 29.66276196,-95.64338808 29.66197599,-95.64349896 29.66158296,-95.64362712 29.661174,-95.64392196 29.66036598,-95.64403212 29.66010003,-95.64460596 29.65886496,-95.64495408 29.65826097,-95.64534792 29.65763799,-95.64591204 29.65684401,-95.64643584 29.65618701,-95.64713388 29.65538304,-95.64804288 29.65430502,-95.64850116 29.65370904,-95.64884892 29.653218,-95.647734 29.65264101,-95.64770916 29.650509,-95.64770916 29.64851802,-95.64839316 29.64873501,-95.64850584 29.64878496,-95.64883596 29.64894696,-95.64980688 29.64947004,-95.65014888 29.64962304,-95.65052112 29.64975597,-95.65055208 29.64978504,-95.65056108 29.64981897,-95.65067808 29.64944502,-95.65062984 29.64948102,-95.65058988 29.64948102,-95.65017912 29.64932802,-95.64975684 29.64912804,-95.64902784 29.648727,-95.64866604 29.64854799,-95.64811416 29.64832398,-95.64768684 29.648205,-95.64769512 29.64451104,-95.64626484 29.64450096,-95.63941584 29.64456396,-95.63956092 29.64969,-95.63955804 29.64998601,-95.63946984 29.64998403,-95.63956416 29.65333401,-95.63958108 29.654334,-95.64063012 29.65528602,-95.63961096 29.65530798,-95.63961096 29.65532103,-95.63959512 29.65532103,-95.63963796 29.65692096)))
23712|Woodbridge Estates|||S|SUGAR LAND|Houston, TX|USA|TX|48|Fort Bend|48157|Sugar Land|93780|Houston-Sugar Land-Baytown, TX|26420|Metro|29.657230515|-95.64868692|3|40310000|1.10.2|MULTIPOLYGON(((-95.64905088 29.65393602,-95.64857388 29.65454001,-95.64764508 29.65560903,-95.64683796 29.65654899,-95.646357 29.657169,-95.64595308 29.65774302,-95.645367 29.65868199,-95.64746112 29.66052501,-95.64744708 29.65973202,-95.64937992 29.65968198,-95.64978888 29.659671,-95.65070292 29.65964697,-95.65097112 29.65964103,-95.65198488 29.65961403,-95.651991 29.65797198,-95.65200684 29.65590801,-95.65191792 29.65586598,-95.65183584 29.655774,-95.65181892 29.655684,-95.65182504 29.65535802,-95.64905088 29.65393602)))
23713|Woodbridge Fbc|||S|SUGAR LAND|Houston, TX|USA|TX|48|Fort Bend|48157|Sugar Land|93780|Houston-Sugar Land-Baytown, TX|26420|Metro|29.656369485|-95.64562044|4|40310000|1.10.2|MULTIPOLYGON(((-95.65182504 29.65535802,-95.65179588 29.65465296,-95.65084296 29.65416102,-95.64942996 29.65346496,-95.64905088 29.65393602,-95.65182504 29.65535802)),((-95.64198912 29.66730003,-95.64193584 29.66573898,-95.63984712 29.665791,-95.63989104 29.66823801,-95.64222708 29.66822397,-95.64221016 29.66764302,-95.64198912 29.66730003)),((-95.64763788 29.66820201,-95.64759792 29.66653197,-95.64753708 29.664099,-95.64751188 29.66326101,-95.64750612 29.66298102,-95.64750504 29.66292297,-95.64746688 29.66079798,-95.64746112 29.66052501,-95.645367 29.65868199,-95.644971 29.65941801,-95.64478812 29.65979601,-95.64442092 29.66065596,-95.64412104 29.661507,-95.64395004 29.66208903,-95.64375816 29.66288598,-95.64384492 29.662857,-95.64489792 29.66304303,-95.64461784 29.66432301,-95.64358896 29.66423904,-95.643522 29.66494797,-95.64351084 29.66524002,-95.64350796 29.66596704,-95.64352884 29.66656302,-95.64442488 29.666556,-95.644476 29.66821596,-95.64763788 29.66820201)),((-95.63963796 29.65692096,-95.63961312 29.65692501,-95.63967396 29.65962303,-95.639751 29.66255604,-95.63987016 29.66255298,-95.63989212 29.66250402,-95.63994684 29.66248197,-95.64081408 29.66247297,-95.64145884 29.66249601,-95.64242112 29.66259303,-95.643135 29.66270796,-95.64320304 29.66276196,-95.64338808 29.66197599,-95.64349896 29.66158296,-95.64362712 29.661174,-95.64392196 29.66036598,-95.64403212 29.66010003,-95.64460596 29.65886496,-95.64495408 29.65826097,-95.64534792 29.65763799,-95.64591204 29.65684401,-95.64643584 29.65618701,-95.64713388 29.65538304,-95.64804288 29.65430502,-95.64850116 29.65370904,-95.64884892 29.653218,-95.647734 29.65264101,-95.64770916 29.650509,-95.64770916 29.64851802,-95.64839316 29.64873501,-95.64850584 29.64878496,-95.64883596 29.64894696,-95.64980688 29.64947004,-95.65014888 29.64962304,-95.65052112 29.64975597,-95.65055208 29.64978504,-95.65056108 29.64981897,-95.65067808 29.64944502,-95.65062984 29.64948102,-95.65058988 29.64948102,-95.65017912 29.64932802,-95.64975684 29.64912804,-95.64902784 29.648727,-95.64866604 29.64854799,-95.64811416 29.64832398,-95.64768684 29.648205,-95.64769512 29.64451104,-95.64626484 29.64450096,-95.63941584 29.64456396,-95.63956092 29.64969,-95.63955804 29.64998601,-95.63946984 29.64998403,-95.63956416 29.65333401,-95.63958108 29.654334,-95.64063012 29.65528602,-95.63961096 29.65530798,-95.63961096 29.65532103,-95.63959512 29.65532103,-95.63963796 29.65692096)))
23714|Woodcreek Reserve|Katy|38476|S|KATY|Houston, TX|USA|TX|48|Fort Bend|48157|Fulshear-Simonton|91415|Houston-Sugar Land-Baytown, TX|26420|Metro|29.7709064483643|-95.832145690918|5|40310000|1.10.2|MULTIPOLYGON(((-95.83277004 29.76920001,-95.83218288 29.77001397,-95.83053588 29.77148601,-95.831757 29.77173504,-95.83210908 29.77176798,-95.83283484 29.77178697,-95.83305192 29.77184196,-95.83322796 29.77191999,-95.83376112 29.77173999,-95.83355088 29.77137999,-95.83343496 29.77113798,-95.83332192 29.77084197,-95.83322688 29.77051203,-95.83302492 29.769768,-95.83292592 29.769516,-95.83277004 29.76920001)),((-95.82851916 29.76694704,-95.82803388 29.76698403,-95.82756012 29.76706197,-95.82714216 29.76717096,-95.82670908 29.76732603,-95.82627996 29.767527,-95.82582996 29.76779304,-95.82585012 29.767842,-95.82618384 29.76813702,-95.82641892 29.76829398,-95.82678684 29.76849504,-95.82767208 29.768913,-95.827869 29.76907302,-95.828031 29.76926697,-95.82868404 29.77044399,-95.82887304 29.77069896,-95.82901092 29.77083396,-95.83005384 29.77136298,-95.83183512 29.76977403,-95.83252704 29.768814,-95.83226388 29.76848703,-95.83195212 29.76817203,-95.83169904 29.767959,-95.83127712 29.76766704,-95.83081596 29.76741999,-95.83033104 29.76722397,-95.82979392 29.76707196,-95.829417 29.76700203,-95.82892884 29.76695298,-95.82851916 29.76694704)),((-95.83117992 29.76481503,-95.831181 29.76490602,-95.831073 29.76481602,-95.83085916 29.764818,-95.83021008 29.76426603,-95.82729984 29.76647598,-95.82691104 29.76671403,-95.826906 29.76674004,-95.82698088 29.76693102,-95.827527 29.76678504,-95.82779196 29.76673896,-95.82804216 29.76670404,-95.82851988 29.76667398,-95.82877584 29.76667299,-95.82926904 29.76670404,-95.82979392 29.766789,-95.8302 29.76688998,-95.83045488 29.76697098,-95.830893 29.76714396,-95.83130484 29.76735402,-95.831532 29.76749001,-95.83177284 29.76765201,-95.83209108 29.76790302,-95.83234704 29.76813999,-95.83254504 29.76835599,-95.832531 29.76831603,-95.83255404 29.76825699,-95.83275312 29.76811299,-95.83398612 29.76706602,-95.83424712 29.76682104,-95.83443 29.76661503,-95.83476084 29.76674598,-95.83519788 29.76685704,-95.83578792 29.76684696,-95.83620084 29.76673104,-95.83545492 29.76477201,-95.83117992 29.76481503)),((-95.83463988 29.77381701,-95.83459308 29.774061,-95.83447104 29.774376,-95.83446312 29.77451802,-95.83449192 29.77464798,-95.83454808 29.77476003,-95.83462188 29.77485003,-95.83476012 29.77496703,-95.83629084 29.77358598,-95.83818084 29.77190496,-95.83842816 29.77164504,-95.83870212 29.77128603,-95.83419384 29.76747399,-95.83333992 29.76823701,-95.83295688 29.768913,-95.83316316 29.76929703,-95.83328484 29.769588,-95.833395 29.76993,-95.83353612 29.77049502,-95.83364196 29.77083099,-95.83378308 29.77115796,-95.83395516 29.77147296,-95.83414488 29.77175601,-95.83436196 29.77202601,-95.83466616 29.77233696,-95.83491204 29.77254801,-95.83521912 29.77277499,-95.83457688 29.77335099,-95.83463484 29.77359102,-95.83463988 29.77381701)))
23715|Woodland West|Stafford|69908|S|STAFFORD|Houston, TX|USA|TX|48|Fort Bend|48157|Stafford-Missouri City|93715|Houston-Sugar Land-Baytown, TX|26420|Metro|29.6084403991699|-95.5357856750488|1|40310000|1.10.2|MULTIPOLYGON(((-95.53569912 29.60659296,-95.53475808 29.60744796,-95.53462812 29.60756496,-95.53379292 29.60831601,-95.53279788 29.609217,-95.53408092 29.61028899,-95.53434192 29.61016803,-95.53902192 29.609361,-95.53569912 29.60659296)),((-95.53987188 29.61007299,-95.5395 29.61012204,-95.53745016 29.61046998,-95.53744512 29.61044901,-95.53536396 29.61079596,-95.53484196 29.61090099,-95.53587084 29.61177804,-95.53594104 29.61171,-95.538816 29.61413298,-95.53887684 29.61403299,-95.53897296 29.613924,-95.54011596 29.61289602,-95.54163912 29.61152802,-95.53987188 29.61007299)))
23716|Woods Edge|||S|RICHMOND|Houston, TX|USA|TX|48|Fort Bend|48157|Fulshear-Simonton|91415|Houston-Sugar Land-Baytown, TX|26420|Metro|29.63635749|-95.79245292|2|40310000|1.10.2|MULTIPOLYGON(((-95.80168116 29.63086101,-95.80165884 29.62973196,-95.79975012 29.62976697,-95.79881016 29.62980801,-95.793903 29.62989999,-95.79393 29.62999602,-95.79380904 29.62999602,-95.79399912 29.63099799,-95.79389796 29.63099898,-95.79380004 29.63100204,-95.793606 29.63001501,-95.79348612 29.63001501,-95.79343392 29.62990296,-95.788908 29.62998999,-95.78894184 29.63079396,-95.78904696 29.63536398,-95.78904588 29.63606697,-95.78300292 29.63611998,-95.78302416 29.63771604,-95.78303208 29.64072204,-95.78698092 29.64065796,-95.78785212 29.64066102,-95.78913084 29.64064203,-95.78915496 29.64171996,-95.78917512 29.64171996,-95.79009996 29.64171402,-95.794677 29.64160197,-95.79520188 29.64161304,-95.79638088 29.64157596,-95.79644892 29.64198096,-95.79649608 29.64210696,-95.79668508 29.64241899,-95.79726288 29.64272004,-95.79787308 29.64289698,-95.79845592 29.642967,-95.79937896 29.64298302,-95.79978684 29.64291696,-95.80011516 29.642787,-95.80066596 29.64247002,-95.80117212 29.64221001,-95.80157496 29.64204801,-95.80190292 29.641959,-95.80176 29.63468898,-95.80173516 29.634075,-95.80174416 29.63386899,-95.80168116 29.63086101)))
23717|Woodstream|Sugar Land|70808|S|SUGAR LAND|Houston, TX|USA|TX|48|Fort Bend|48157|Sugar Land|93780|Houston-Sugar Land-Baytown, TX|26420|Metro|29.580642495|-95.62085712|3|40310000|1.10.2|MULTIPOLYGON(((-95.62515408 29.57914899,-95.624514 29.57894496,-95.62450608 29.57896998,-95.62439988 29.57928498,-95.62425984 29.57960097,-95.62401288 29.58005097,-95.62379112 29.58034698,-95.62377708 29.58033897,-95.623488 29.58066999,-95.62335408 29.58077997,-95.62286016 29.58106302,-95.62252104 29.58107598,-95.62220712 29.58104601,-95.62183308 29.58086097,-95.62132584 29.58049503,-95.620608 29.57960898,-95.62031712 29.579022,-95.62015296 29.57833602,-95.62002696 29.57779404,-95.62001904 29.57770296,-95.61987684 29.57627403,-95.61806208 29.577375,-95.61780396 29.57753196,-95.61621204 29.57847903,-95.61580884 29.57868396,-95.61539808 29.57886297,-95.61572784 29.57950098,-95.61592908 29.57993397,-95.61645108 29.58127803,-95.61675996 29.58199002,-95.61766788 29.58383997,-95.61776508 29.58399603,-95.61797712 29.58425604,-95.61820284 29.58446097,-95.61849192 29.584656,-95.61877488 29.58479496,-95.61900096 29.58487596,-95.61923496 29.58493698,-95.61977784 29.58501096,-95.62197492 29.58362298,-95.62631616 29.58089004,-95.62592916 29.58069699,-95.62537512 29.58023196,-95.62521492 29.58005196,-95.62504896 29.57962797,-95.62508784 29.57933601,-95.62515408 29.57914899)))
23718|Yaupon Acres|||S|WALLIS|Houston, TX|USA|TX|48|Fort Bend|48157|Orchard-Kendleton|92915|Houston-Sugar Land-Baytown, TX|26420|Metro|29.569432005|-96.04073448|4|40310000|1.10.2|MULTIPOLYGON(((-96.03979992 29.56799799,-96.03983016 29.56966398,-96.03981792 29.56979799,-96.03974196 29.57002299,-96.039738 29.57007798,-96.03974988 29.570202,-96.03985284 29.57062698,-96.03986508 29.57086602,-96.04173096 29.57083596,-96.041664 29.568006,-96.03979992 29.56799799)))
23719|Ashford Lakes|Sugar Land|70808|S|SUGAR LAND|Houston, TX|USA|TX|48|Fort Bend|48157|Sugar Land|93780|Houston-Sugar Land-Baytown, TX|26420|Metro|29.654499015|-95.60177298|5|40310000|1.10.2|MULTIPOLYGON(((-95.605443 29.65352301,-95.603157 29.65399596,-95.60321388 29.65608396,-95.60325384 29.65752099,-95.60333412 29.65750497,-95.60554092 29.65705803,-95.605497 29.65556403,-95.605443 29.65352301)),((-95.59801296 29.658528,-95.60004408 29.65815396,-95.60053296 29.65806,-95.602473 29.65767399,-95.60242584 29.65414896,-95.59977516 29.65466403,-95.59979496 29.65474296,-95.59811988 29.65506597,-95.59807092 29.655117,-95.59807884 29.657106,-95.59806084 29.65735503,-95.59801296 29.658528)),((-95.60310588 29.65047003,-95.60014992 29.65105602,-95.59800504 29.65148001,-95.59803492 29.65204404,-95.598045 29.65393503,-95.59861884 29.65393296,-95.59883484 29.65476699,-95.60114208 29.65431402,-95.60316384 29.65391298,-95.60310588 29.65047003)))
23720|Bolton Estates|Missouri City|48804|S|MISSOURI CITY|Houston, TX|USA|TX|48|Fort Bend|48157|Stafford-Missouri City|93715|Houston-Sugar Land-Baytown, TX|26420|Metro|29.6136608123779|-95.523983001709|1|40310000|1.10.2|MULTIPOLYGON(((-95.52342492 29.61267399,-95.52283596 29.61321201,-95.52453012 29.61464598,-95.52533112 29.61427698,-95.52423312 29.61335196,-95.52400596 29.61316098,-95.52342492 29.61267399)),((-95.52810204 29.61663804,-95.52603492 29.61488403,-95.52523284 29.61525204,-95.52751812 29.61719001,-95.52810204 29.61663804)))
23721|Braeburn Gardens|Stafford|69908|S|STAFFORD|Houston, TX|USA|TX|48|Fort Bend|48157|Stafford-Missouri City|93715|Houston-Sugar Land-Baytown, TX|26420|Metro|29.64417201|-95.56162488|2|40000000|1.10.2|MULTIPOLYGON(((-95.56530984 29.64593403,-95.56522092 29.64512898,-95.56501608 29.64240999,-95.56375104 29.64244401,-95.56196508 29.64246399,-95.55888312 29.64252798,-95.55793992 29.64254796,-95.56530984 29.64593403)))
23722|Canyon Gate Cinco Ranch|Houston|35000|S|KATY|Houston, TX|USA|TX|48|Fort Bend|48157|Fulshear-Simonton|91415|Houston-Sugar Land-Baytown, TX|26420|Metro|29.709720495|-95.73599394|3|40310000|1.10.2|MULTIPOLYGON(((-95.728266 29.70958104,-95.728554 29.71212399,-95.73941988 29.71254204,-95.73945012 29.71256796,-95.74067196 29.71237698,-95.74110216 29.71230399,-95.741109 29.71232901,-95.74372188 29.71192698,-95.74360092 29.71081296,-95.74353612 29.71026603,-95.74331184 29.70826398,-95.74291692 29.70829899,-95.74099416 29.70846702,-95.74083288 29.70700704,-95.74080408 29.70687303,-95.73807096 29.70710298,-95.73559704 29.70731304,-95.73574608 29.70864198,-95.73461208 29.70873702,-95.73458508 29.70876897,-95.73302484 29.70774297,-95.73301512 29.70766701,-95.73287688 29.70757602,-95.73287004 29.70751797,-95.73195888 29.70759303,-95.72958108 29.707947,-95.72887584 29.70805104,-95.72925312 29.70949599,-95.728266 29.70958104)))
23723|Cash Road Properties|Stafford|69908|S|STAFFORD|Houston, TX|USA|TX|48|Fort Bend|48157|Stafford-Missouri City|93715|Houston-Sugar Land-Baytown, TX|26420|Metro|29.628794475|-95.5595745|4|40310000|1.10.2|MULTIPOLYGON(((-95.56056108 29.62850904,-95.56053804 29.62754298,-95.55855408 29.62756899,-95.55861384 29.63004597,-95.56059492 29.63001204,-95.56056108 29.62850904)))
23724|Cinco At Willow Fork|||S|KATY|Houston, TX|USA|TX|48|Fort Bend|48157|Fulshear-Simonton|91415|Houston-Sugar Land-Baytown, TX|26420|Metro|29.73039048|-95.75124498|5|40313100|1.10.2|MULTIPOLYGON(((-95.75353584 29.73192399,-95.75352288 29.73080196,-95.75465616 29.73079197,-95.75464788 29.72996802,-95.755563 29.72996001,-95.75552808 29.727153,-95.75524188 29.72712402,-95.75506008 29.72707101,-95.75494488 29.72701998,-95.75483796 29.72695896,-95.75430084 29.72657502,-95.75330112 29.72637099,-95.75312688 29.72630898,-95.75274708 29.72713797,-95.75275284 29.72761002,-95.75254908 29.72784402,-95.75242596 29.72786103,-95.75220888 29.72806704,-95.75197308 29.72843496,-95.75231184 29.72933397,-95.75206884 29.72947896,-95.75181216 29.72950803,-95.75151012 29.72932704,-95.75115012 29.72900502,-95.75102592 29.73106503,-95.75075304 29.73108402,-95.75019 29.73114297,-95.74937208 29.73127599,-95.74945488 29.731599,-95.74853796 29.73180798,-95.74768692 29.73206403,-95.74692696 29.73251601,-95.74702596 29.73274101,-95.74759512 29.73380301,-95.747985 29.73447198,-95.74850016 29.73427704,-95.74913088 29.73407796,-95.749443 29.73399498,-95.75020512 29.73383298,-95.75088408 29.73373101,-95.75156088 29.73368097,-95.75202204 29.73366801,-95.75272116 29.73368196,-95.75285184 29.73189798,-95.75353584 29.73192399)))
23725|Cinco Ranch Bayou Park Estates|||S|KATY|Houston, TX|USA|TX|48|Fort Bend|48157|Fulshear-Simonton|91415|Houston-Sugar Land-Baytown, TX|26420|Metro|29.72815749|-95.75993502|1|40310000|1.10.2|MULTIPOLYGON(((-95.76125388 29.72802996,-95.76053316 29.72746602,-95.75968608 29.72689002,-95.75931096 29.72691603,-95.75861616 29.72713797,-95.75863416 29.72881899,-95.75865504 29.72898396,-95.75900496 29.72898603,-95.75931708 29.72905101,-95.75960508 29.72917404,-95.75998092 29.72942496,-95.76125388 29.72802996)))
23726|Cinco Ranch Commercial Reserves|Houston|35000|S|KATY|Houston, TX|USA|TX|48|Fort Bend|48157|Fulshear-Simonton|91415|Houston-Sugar Land-Baytown, TX|26420|Metro|29.742772995|-95.77044756|2|40100000|1.10.2|MULTIPOLYGON(((-95.772366 29.74252203,-95.77241496 29.74159701,-95.77058904 29.74161501,-95.76848016 29.74218201,-95.76865908 29.74278897,-95.76870984 29.74305303,-95.76981108 29.74304196,-95.76982008 29.74394898,-95.77145592 29.74390497,-95.77224216 29.74390002,-95.77233792 29.74385403,-95.77238184 29.74375503,-95.772366 29.74252203)))
23727|Cinco Ranch Equestrian Village|Houston|35000|S|KATY|Houston, TX|USA|TX|48|Harris|48201|Houston|91835|Houston-Sugar Land-Baytown, TX|26420|Metro|29.739709854126|-95.7304992675781|3|40310000|1.10.2|MULTIPOLYGON(((-95.729832 29.73958101,-95.72924592 29.74147704,-95.731191 29.74192803,-95.73159996 29.74055904,-95.73172092 29.74021398,-95.73196716 29.73966102,-95.73220296 29.73923604,-95.73232788 29.73897702,-95.73253992 29.73840804,-95.73252912 29.73837501,-95.73249816 29.73835503,-95.73202116 29.73823398,-95.73149412 29.73805902,-95.730444 29.73763098,-95.72876388 29.73693204,-95.728455 29.73828303,-95.729832 29.73958101)),((-95.72888592 29.736666,-95.73155496 29.73775896,-95.732055 29.73792699,-95.73256404 29.73805398,-95.73260616 29.738043,-95.73263388 29.73801402,-95.73272784 29.73774996,-95.73288516 29.737386,-95.73320592 29.736783,-95.73352308 29.73631203,-95.733882 29.735883,-95.73428484 29.73548601,-95.73480684 29.73505797,-95.73528312 29.73475503,-95.73580116 29.73447702,-95.73469992 29.73027798,-95.73301008 29.73189303,-95.73239412 29.73287997,-95.73210216 29.73334698,-95.73241788 29.73347496,-95.73091704 29.73626901,-95.72950512 29.73549402,-95.72888592 29.736666)),((-95.73571116 29.73909897,-95.73523884 29.74066002,-95.732172 29.73995199,-95.73195384 29.74048002,-95.73149808 29.74199202,-95.73363 29.74248504,-95.73549192 29.74424697,-95.73736104 29.74618602,-95.73887088 29.74617,-95.73706296 29.73933603,-95.73658596 29.73927897,-95.73626808 29.73922398,-95.73571116 29.73909897)))
23728|Cinco Ranch Southwest|Houston|35000|S|KATY|Houston, TX|USA|TX|48|Fort Bend|48157|Fulshear-Simonton|91415|Houston-Sugar Land-Baytown, TX|26420|Metro|29.7366514205933|-95.7659072875977|4|40310000|1.10.2|MULTIPOLYGON(((-95.767767 29.73715101,-95.76749016 29.73576798,-95.76725616 29.73461301,-95.76408384 29.73465504,-95.76405 29.73468501,-95.76404208 29.73471597,-95.764059 29.73512403,-95.764113 29.73554298,-95.76420516 29.73595797,-95.76429084 29.736243,-95.76441216 29.73656403,-95.76455508 29.73687804,-95.76473904 29.737215,-95.76529596 29.73797298,-95.766129 29.73893004,-95.767578 29.73763899,-95.76765612 29.73755097,-95.76771516 29.73745197,-95.76776412 29.73729096,-95.767767 29.73715101)),((-95.81574384 29.70528102,-95.81576508 29.70532404,-95.815818 29.705346,-95.81633388 29.70538902,-95.81681484 29.705463,-95.81923584 29.70597204,-95.81991192 29.70607698,-95.82047316 29.70611802,-95.82078096 29.70612,-95.82112188 29.70610704,-95.82172488 29.70604197,-95.82240996 29.705904,-95.82401916 29.70541998,-95.82438708 29.70533799,-95.82499584 29.70524799,-95.82462504 29.70401598,-95.82293196 29.70264204,-95.82030216 29.70045099,-95.81973012 29.70095004,-95.81943312 29.70112203,-95.81919696 29.70120798,-95.81900184 29.70125397,-95.818725 29.70128304,-95.81853996 29.70127998,-95.817933 29.70122103,-95.81754708 29.70123696,-95.81726916 29.70128898,-95.81709816 29.70133803,-95.81684688 29.70143802,-95.81668308 29.70152298,-95.81651892 29.701629,-95.816151 29.70285804,-95.81572404 29.70428598,-95.81575716 29.70470601,-95.81574384 29.70528102)))
